basename,mags_and_gtdb,gtdb,mag_only,gtdb_reps,mags_and_gtdbreps
SRR14369135,0.7331094,0.69656896,0.359252457,0.563028118,0.694220879
SRR14369136,0.747727288,0.716790987,0.34760086,0.5875843,0.701641326
SRR14369140,0.5548194,0.521613672,0.248697401,0.437402988,0.528881601
SRR14369144,0.791369056,0.773034194,0.333222131,0.612468144,0.758745704
SRR14369146,0.67188656,0.648235644,0.300394632,0.537917458,0.634670454
SRR14369148,0.77516594,0.752048521,0.347249019,0.624005904,0.747524745
SRR14369151,0.845769405,0.832886131,0.275875127,0.637651468,0.812089929
SRR14369154,0.717879678,0.68655832,0.39078579,0.54315102,0.673067868
SRR14369155,0.797998161,0.777866313,0.311663373,0.612788693,0.754486171
SRR14369156,0.638845483,0.596792071,0.274852757,0.497291212,0.615395441
SRR14369158,0.8359515,0.823305311,0.335917679,0.637999544,0.787919762
SRR14369161,0.673395195,0.644362615,0.34153739,0.501180878,0.624727264
SRR14369169,0.84483999,0.825465173,0.40735797,0.650687228,0.79761754
SRR14369170,0.726186966,0.665287538,0.316198928,0.540948148,0.690191111
SRR14369178,0.77728763,0.755282647,0.340740299,0.592398352,0.732256231
SRR14369180,0.767496191,0.749213816,0.317862708,0.585501859,0.71634063
SRR14369184,0.830197585,0.807453577,0.413337047,0.639759403,0.76764351
SRR14369185,0.732779294,0.706017629,0.230350972,0.569853288,0.685968467
SRR14369195,0.821362981,0.806450531,0.335969794,0.605898908,0.763057395
SRR14369198,0.703399841,0.679819874,0.325419786,0.556074252,0.665788383
SRR14369199,0.750149206,0.725112236,0.333417405,0.584256373,0.704997498
SRR14369201,0.787000959,0.767437827,0.317279857,0.604570173,0.742691053
SRR14369202,0.790533345,0.770670306,0.296439849,0.606955536,0.74027546
SRR14369205,0.734341933,0.713374187,0.286084367,0.581919005,0.689733456
SRR14369206,0.706160404,0.682774593,0.27676755,0.566296645,0.667933071
SRR14369208,0.780433356,0.765717895,0.274144127,0.611214456,0.740508237
SRR14369209,0.715095595,0.686428424,0.290681752,0.537791173,0.658425755
SRR14369210,0.737681724,0.699734149,0.315586514,0.538272453,0.679279794
SRR14369211,0.744314068,0.727386791,0.303919667,0.563753939,0.691772736
SRR14369215,0.670573797,0.63756798,0.330530942,0.525577501,0.642582401
SRR14369219,0.678822289,0.656188357,0.308292294,0.54449289,0.645523248
SRR14369221,0.801609947,0.773426394,0.366266946,0.62782153,0.759946827
SRR14369226,0.868546106,0.864016819,0.197748982,0.700822047,0.817720769
SRR14369236,0.826191447,0.809891918,0.269829174,0.660605365,0.781788231
SRR14369242,0.699645472,0.671050224,0.315210203,0.552010906,0.662774826
SRR14369245,0.709872487,0.677584284,0.354732369,0.555531318,0.676233156
SRR14369246,0.772375105,0.750449671,0.361305168,0.602546065,0.733953627
SRR14369255,0.787133406,0.763444163,0.3440159,0.606467284,0.730771474
SRR14369257,0.692211578,0.667315139,0.301850027,0.554440231,0.651016637
SRR14369259,0.775911109,0.75242552,0.330639757,0.608469951,0.739113857
SRR14369260,0.708872166,0.688714031,0.311550385,0.551561085,0.676439769
SRR14369266,0.801663911,0.783413093,0.324017262,0.617566746,0.74525268
SRR14369268,0.782136034,0.76660442,0.327112652,0.61009035,0.739608307
SRR14369269,0.828723284,0.807782454,0.380042394,0.636480554,0.783677674
SRR14369273,0.782428726,0.758954961,0.359599416,0.616474032,0.743176149
SRR14369274,0.779321268,0.759293718,0.361829997,0.600651634,0.742744777
SRR14369279,0.70347333,0.68565258,0.266132885,0.569699805,0.658515857
SRR14369280,0.84481551,0.827949847,0.346969282,0.655277724,0.787428284
SRR14369281,0.791200669,0.772769172,0.383365123,0.618996351,0.746608912
SRR14369283,0.817663777,0.804448262,0.321282966,0.633261435,0.762433181
SRR14369289,0.750861825,0.72888114,0.319303496,0.605928996,0.723273524
SRR14369296,0.802650191,0.77816863,0.350266226,0.624201075,0.764733705
SRR14369297,0.73983339,0.714900915,0.358140429,0.561956557,0.688643664
SRR14369305,0.813462285,0.794341557,0.358792051,0.628824816,0.756401946
SRR14369306,0.776870036,0.740885079,0.37795191,0.592960327,0.728445282
SRR14369307,0.761678409,0.737102179,0.334873624,0.598594136,0.72118183
SRR14369308,0.770917581,0.748609428,0.370944561,0.59948549,0.723846873
SRR14812339,0.827883986,0.810481493,0.308942343,0.630700108,0.763811347
SRR14812340,0.818445903,0.805606926,0.367654996,0.623483139,0.755047063
SRR14812341,0.70453637,0.687955069,0.24307288,0.528367823,0.638212977
SRR14812342,0.720783188,0.70326961,0.26788574,0.557637986,0.657702433
SRR14812343,0.761811314,0.746954591,0.235968912,0.592151646,0.707042707
SRR14812344,0.717883683,0.700925139,0.28308149,0.572396988,0.665372187
SRR14812355,0.73666428,0.711202148,0.328486114,0.593703623,0.696331593
SRR14812366,0.765083185,0.745635757,0.327031722,0.584370847,0.704767454
SRR14812367,0.721220688,0.701502097,0.306251781,0.568560011,0.679457433
SRR14812368,0.720161851,0.698045525,0.3304328,0.571672563,0.683940645
SRR14812369,0.816933911,0.81010943,0.254905685,0.635051776,0.753959369
SRR14812370,0.699157783,0.671073569,0.310032255,0.55984926,0.674358514
SRR14812371,0.73162609,0.716158923,0.287887183,0.581633262,0.688535555
SRR14812372,0.742640321,0.726226005,0.300756471,0.580965794,0.701442199
SRR14812373,0.723156396,0.699505796,0.244116946,0.570783621,0.68122839
SRR14812374,0.763558668,0.75186365,0.265994581,0.571810598,0.675130877
SRR14812375,0.777846787,0.758550947,0.367113643,0.61647127,0.738735454
SRR14812376,0.654387418,0.625071837,0.323691467,0.515752967,0.618525815
SRR14812377,0.803542186,0.790715994,0.275194294,0.622994519,0.737014345
SRR14812378,0.750200955,0.72532836,0.345932218,0.570009781,0.682772458
SRR15057919,0.756128399,0.738146878,0.365190344,0.56960439,0.692055472
SRR15057920,0.57977025,0.542050194,0.262728292,0.476551071,0.575658437
SRR15057921,0.560230043,0.528201808,0.273091203,0.452780302,0.551923927
SRR15057922,0.618683659,0.589827971,0.267149526,0.484701965,0.58599489
SRR15057923,0.501623519,0.485873197,0.140629346,0.32426201,0.413676131
SRR15057924,0.486565312,0.453936934,0.286898632,0.403506469,0.489394683
SRR15057925,0.453504465,0.422325014,0.240867811,0.397706806,0.471166533
SRR15057926,0.627962326,0.59911639,0.290072154,0.47786084,0.587333717
SRR15057927,0.730863401,0.697866481,0.327075244,0.492527679,0.633128509
SRR15057928,0.541616138,0.510689461,0.234960815,0.451947003,0.52816826
SRR15057929,0.577674621,0.528206858,0.293960417,0.441513989,0.557090394
SRR15057930,0.443917055,0.412428139,0.198573955,0.373649745,0.453073668
SRR15057931,0.60802879,0.574397717,0.287840385,0.489825556,0.605829627
SRR15057932,0.754651143,0.729754194,0.334759531,0.572836054,0.705383785
SRR16235687,0.872581466,0.854218008,0.317006082,0.651693218,0.854668773
SRR16235688,0.877442722,0.856220721,0.398106747,0.669627662,0.830171748
SRR16235689,0.892995008,0.878887238,0.387292856,0.670730151,0.856403816
SRR16235690,0.85708289,0.828602777,0.421145068,0.619562333,0.766459745
SRR16235695,0.715929373,0.684261434,0.218261858,0.554532871,0.693135197
SRR16235696,0.859621044,0.842651486,0.305547699,0.671856689,0.805348734
SRR16235697,0.830479072,0.803905966,0.334740984,0.614843325,0.755669475
SRR16235698,0.835704738,0.809442792,0.332427859,0.66517579,0.79503603
SRR16235699,0.831650793,0.813140687,0.427927373,0.679754949,0.814685914
SRR16235700,0.809108559,0.781306658,0.374666748,0.613548124,0.746009831
SRR16235701,0.77811139,0.752234758,0.355224854,0.611947843,0.74977584
SRR16235702,0.887553814,0.858117788,0.317904965,0.668059742,0.827656661
SRR17241479,0.751289191,0.704167873,0.286542319,0.617819046,0.742225798
SRR17241480,0.867495821,0.843002206,0.274131689,0.680786628,0.841456464
SRR17241481,0.771767283,0.70195145,0.276875555,0.607156259,0.770661053
SRR17241482,0.786659485,0.730659008,0.271138097,0.639434117,0.786174526
SRR17241483,0.753544983,0.702461653,0.257834614,0.616387748,0.743658425
SRR17241484,0.782657575,0.74802405,0.282162121,0.648227633,0.772202522
SRR17241485,0.76893129,0.716105403,0.27271564,0.6171776,0.7690508
SRR17241486,0.798278475,0.75234346,0.320302394,0.642480323,0.780525321
SRR17241487,0.788921418,0.743673717,0.281626572,0.641390907,0.78609133
SRR17241488,0.803731901,0.761728256,0.292394252,0.645386112,0.778032805
SRR17241489,0.772346524,0.715301575,0.253787523,0.632404227,0.777164608
SRR17241490,0.786629655,0.737175382,0.273995341,0.634773638,0.780340192
SRR17241491,0.799613507,0.745067352,0.285759721,0.654299427,0.798484543
SRR17241492,0.774123823,0.719347014,0.258869005,0.622000754,0.77455577
SRR17241493,0.799358311,0.749546086,0.347634417,0.642798147,0.787150534
SRR17241494,0.797791747,0.757858172,0.311346587,0.647715912,0.786380673
SRR17241495,0.779830195,0.727669129,0.297562065,0.617611161,0.765027489
SRR17241496,0.80735448,0.77888791,0.308282828,0.65412325,0.788610883
SRR17241497,0.761739933,0.704202813,0.287846606,0.622138755,0.757525193
SRR17241498,0.772719653,0.724380125,0.276843996,0.630595686,0.771088148
SRR17241499,0.793300751,0.755540545,0.318748121,0.628042198,0.768147748
SRR17241500,0.83422482,0.799149422,0.320991917,0.656417918,0.804228319
SRR17241501,0.812075954,0.772329911,0.308841265,0.648608447,0.791409557
SRR17241502,0.787651683,0.745988338,0.311874426,0.637476789,0.765676662
SRR17241503,0.784203958,0.714306032,0.279729565,0.623746537,0.787333699
SRR17241504,0.792640258,0.745544126,0.316051094,0.641286731,0.780919632
SRR17241505,0.774301755,0.715576142,0.289817608,0.624978148,0.772740208
SRR17241506,0.784542794,0.740155383,0.306600909,0.641121626,0.779304452
SRR17241507,0.775385141,0.736034402,0.291005756,0.64180209,0.773823439
SRR17241508,0.806836557,0.748911551,0.310934204,0.65063412,0.80343907
SRR17241509,0.759694465,0.72630014,0.313829697,0.605915574,0.730290925
SRR17241510,0.788148047,0.736285479,0.29370636,0.626359499,0.767515752
SRR17241515,0.869286753,0.85283225,0.219118768,0.711339109,0.828345128
SRR17241516,0.821748663,0.78622805,0.281154754,0.630623042,0.78770837
SRR17241518,0.812356786,0.781951821,0.177751956,0.621256763,0.768720009
SRR17241519,0.78302198,0.754140905,0.234384495,0.628365479,0.777059372
SRR17241520,0.725991006,0.700195402,0.184038313,0.5997313,0.708555438
SRR17241521,0.84492188,0.815442408,0.306002393,0.655063766,0.813086526
SRR17241525,0.843582974,0.808789425,0.249597466,0.672282631,0.816629971
SRR17241528,0.768244868,0.720987107,0.24484537,0.625115838,0.762272537
SRR17241529,0.7654332,0.701825575,0.268456935,0.611771205,0.760499389
SRR17241531,0.759454703,0.702510483,0.241151152,0.615370127,0.757274385
SRR17241532,0.833981064,0.804228552,0.292552224,0.66329003,0.807243689
SRR17241533,0.770621392,0.707356602,0.239109514,0.616219524,0.765897577
SRR17241534,0.747302948,0.687120618,0.238223762,0.594061818,0.743821649
SRR17241535,0.751978227,0.703122596,0.266310744,0.618400062,0.748667782
SRR17241536,0.834252842,0.80312624,0.30470805,0.676795114,0.817677205
SRR17241537,0.767215567,0.719033616,0.299911407,0.637340928,0.770346843
SRR17241538,0.813173705,0.757349413,0.333354771,0.649178797,0.809176029
SRR17241539,0.766494934,0.720957983,0.281319188,0.63278352,0.762469708
SRR17241540,0.797273358,0.751697792,0.307600894,0.655696199,0.789841106
SRR17241541,0.80617122,0.764007041,0.32749066,0.653310745,0.797684181
SRR17241542,0.820397778,0.790346217,0.309662618,0.671270673,0.806372948
SRR17241543,0.771687345,0.726146821,0.28259886,0.62400771,0.764852589
SRR17241544,0.817105155,0.773789218,0.276616534,0.654238587,0.800667334
SRR17241545,0.826731007,0.798080451,0.304777404,0.680930431,0.810735997
SRR17241546,0.806715583,0.773841726,0.314105602,0.657734202,0.788712582
SRR17241547,0.824511252,0.795196248,0.315342005,0.650088401,0.785100016
SRR17241548,0.784834081,0.731233459,0.323055233,0.621978722,0.769333555
SRR17241549,0.750867202,0.702784982,0.267584932,0.61535697,0.748873159
SRR17241550,0.783722401,0.735211532,0.290193887,0.62593809,0.771468497
SRR17241551,0.788699624,0.751845445,0.298343909,0.634470308,0.764690588
SRR17241552,0.788430234,0.747069384,0.309432663,0.650128958,0.785303829
SRR17241553,0.767590748,0.725728092,0.291774065,0.627547199,0.765261308
SRR17241554,0.822871509,0.790268296,0.325090463,0.670959586,0.817264807
SRR17241555,0.842133794,0.815786222,0.315684498,0.676622695,0.822876825
SRR17241557,0.780965188,0.748426339,0.253480508,0.658758859,0.782893378
SRR17241558,0.813771489,0.786679707,0.303541688,0.668912887,0.794441498
SRR17241559,0.811423803,0.782285697,0.306156502,0.666904519,0.801792321
SRR17241560,0.805109397,0.766755152,0.315635201,0.657880845,0.800316044
SRR17241561,0.838893478,0.812766093,0.302809862,0.671836227,0.81323193
SRR17241563,0.817997517,0.785210693,0.284821347,0.665440747,0.807580953
SRR17241564,0.814599493,0.771200494,0.296461196,0.658607045,0.806732651
SRR17241565,0.840966485,0.811860879,0.310668096,0.67878549,0.823944786
SRR17241566,0.778570301,0.741291711,0.273830705,0.632786187,0.764329939
SRR17241567,0.764798251,0.708949133,0.26003505,0.622253591,0.760966612
SRR17241568,0.742161707,0.683991656,0.250234561,0.590721009,0.734538316
SRR17241569,0.763658986,0.700965286,0.266109491,0.604578071,0.750014946
SRR17241570,0.764570114,0.704483712,0.248672301,0.612821595,0.752815
SRR17241571,0.757787035,0.705711983,0.25890961,0.595480715,0.736210575
SRR17241572,0.743140477,0.683349316,0.248868601,0.602306731,0.735806244
SRR17241573,0.78978192,0.739048678,0.265326704,0.634199437,0.773524816
SRR17241574,0.760862736,0.710653129,0.287838511,0.614634495,0.754391483
SRR17241575,0.815727135,0.782038861,0.269521872,0.674599994,0.809697383
SRR17241576,0.763685695,0.701174453,0.245983424,0.606561937,0.753010119
SRR17241577,0.719335934,0.666476235,0.241370637,0.592076561,0.713008586
SRR17241578,0.758784007,0.706028795,0.250990364,0.620605756,0.748814486
SRR17241579,0.751856429,0.698443279,0.225986109,0.614716673,0.74917273
SRR17241580,0.789101088,0.745740733,0.275757291,0.64079308,0.77337808
SRR17241581,0.762611666,0.711850087,0.244026895,0.624287869,0.759474337
SRR17241582,0.762214981,0.708486487,0.26691256,0.627415433,0.748891382
SRR17241583,0.77017148,0.719496576,0.290340937,0.622537879,0.751439517
SRR17241584,0.768322685,0.714195477,0.275166556,0.619963829,0.760936417
SRR17241585,0.726488968,0.670908902,0.233894386,0.573844134,0.712705879
SRR17241586,0.856485376,0.832374966,0.372747122,0.68685842,0.830659732
SRR17241587,0.76563796,0.719406631,0.26563516,0.635861156,0.760849312
SRR17241588,0.748319116,0.701630056,0.25007978,0.618766156,0.747720079
SRR17241589,0.74974476,0.697811398,0.266404797,0.614782355,0.740217187
SRR17241590,0.741533185,0.689228767,0.254358809,0.615644575,0.741834309
SRR17241591,0.727654108,0.676249961,0.250239316,0.604240388,0.723380257
SRR17241592,0.761017441,0.714889124,0.291902633,0.631760698,0.756275432
SRR17241593,0.756841291,0.708368874,0.271413477,0.630476179,0.751971696
SRR17241594,0.747528267,0.696856569,0.238170701,0.601686855,0.728765017
SRR17241595,0.7690531,0.717914966,0.27745834,0.634125665,0.765681703
SRR17241596,0.764423382,0.712250616,0.259757805,0.625448153,0.760188333
SRR17241597,0.812529557,0.772581359,0.313794558,0.651706813,0.793988298
SRR17241598,0.775251538,0.728244858,0.256043952,0.628656351,0.771223092
SRR17241599,0.817743714,0.774929198,0.335546528,0.66677723,0.81119813
SRR17241600,0.824430926,0.789981897,0.331643043,0.67129319,0.812620155
SRR17241601,0.812360009,0.763714333,0.316475853,0.653966855,0.798306704
SRR17241602,0.818529384,0.75796979,0.314775851,0.648783493,0.801043718
SRR17241603,0.802284195,0.738994426,0.282838988,0.641689789,0.800930236
SRR17241604,0.822130939,0.780079547,0.34270415,0.662069577,0.813089264
SRR17241605,0.79116155,0.750871144,0.293662017,0.648990991,0.789393889
SRR17241606,0.833902484,0.800794851,0.345701096,0.657642887,0.794568501
SRR17241607,0.803305958,0.758020071,0.339867481,0.649911783,0.786932275
SRR17241608,0.830817742,0.802810864,0.298583755,0.680215444,0.818006531
SRR17241609,0.816058914,0.773141656,0.314349948,0.653103958,0.792409763
SRR17241610,0.826494363,0.787801319,0.347595353,0.671787124,0.812152125
SRR17241611,0.785536,0.740525928,0.317252111,0.643121723,0.778786508
SRR17241612,0.80006518,0.766052979,0.316670582,0.65861766,0.79030253
SRR17241613,0.828719868,0.793685155,0.327914284,0.661747718,0.81614156
SRR17241614,0.820651835,0.790554813,0.346741062,0.644490449,0.788342425
SRR17241615,0.832411422,0.792843217,0.374874942,0.637688871,0.802060955
SRR17241616,0.721582732,0.674649168,0.262595863,0.587737463,0.713336947
SRR17241617,0.82033499,0.781002072,0.354208543,0.629246619,0.790868605
SRR17241618,0.813290007,0.764602957,0.361205116,0.624268263,0.783896188
SRR17241619,0.832337606,0.799774709,0.331116852,0.646787034,0.800032126
SRR17241620,0.825926753,0.788007256,0.347745235,0.637498115,0.791512098
SRR17241621,0.892203662,0.876376002,0.223537296,0.698231904,0.835532618
SRR17241622,0.801151483,0.761904762,0.348337202,0.645826409,0.784269448
SRR17241623,0.838781231,0.809234307,0.34316779,0.669727088,0.814262101
SRR17241624,0.789279722,0.7526612,0.314294675,0.615648439,0.754017742
SRR17241625,0.841687074,0.808334237,0.379285808,0.659745252,0.813680273
SRR17241626,0.863698392,0.833388344,0.371615269,0.66019869,0.827914747
SRR17241627,0.790124548,0.745482953,0.306662385,0.648132792,0.792415999
SRR17241628,0.817421711,0.793204188,0.310420306,0.653402009,0.794961005
SRR17241629,0.825656214,0.794537828,0.324589065,0.645493284,0.786425839
SRR17241630,0.830483961,0.789268288,0.338165532,0.656946639,0.800706854
SRR17241631,0.746972329,0.683405087,0.247724177,0.596357052,0.743473726
SRR17241632,0.787409227,0.757211585,0.259066783,0.648253598,0.774531536
SRR17241633,0.76811448,0.712445864,0.274182363,0.615768504,0.758635809
